failed to get console mode for stdout: The handle is invalid.
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;return.hotel.hotelId in input.hotelIds[];daikon.inv.binary.sequenceString.MemberString;(input.hotelIds[..], return.hotel.hotelId)
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;input.checkInDate is a substring of return.self;daikon.inv.binary.twoString.StdString$SubString;(input.checkInDate, return.self)
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;input.checkOutDate is a substring of return.self;daikon.inv.binary.twoString.StdString$SubString;(input.checkOutDate, return.self)
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;input.countryOfResidence is a substring of return.self;daikon.inv.binary.twoString.StdString$SubString;(input.countryOfResidence, return.self)
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;input.currency is a substring of return.self;daikon.inv.binary.twoString.StdString$SubString;(input.currency, return.self)
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;input.paymentPolicy is a substring of return.self;daikon.inv.binary.twoString.StdString$SubString;(input.paymentPolicy, return.self)
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;input.boardType is a substring of return.self;daikon.inv.binary.twoString.StdString$SubString;(input.boardType, return.self)
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;input.lang is a substring of return.self;daikon.inv.binary.twoString.StdString$SubString;(input.lang, return.self)
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;return.type is a substring of return.self;daikon.inv.binary.twoString.StdString$SubString;(return.type, return.self)
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;return.hotel.type is a substring of return.type;daikon.inv.binary.twoString.StdString$SubString;(return.type, return.hotel.type)
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;return.hotel.hotelId is a substring of return.self;daikon.inv.binary.twoString.StdString$SubString;(return.self, return.hotel.hotelId)
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;return.hotel.chainCode is a substring of return.hotel.hotelId;daikon.inv.binary.twoString.StdString$SubString;(return.hotel.hotelId, return.hotel.chainCode)
main.shoppinghotel-offers.getMultiHotelOffers&200&data(main.getMultiHotelOffers&Input):::EXIT;return.hotel.cityCode is a substring of return.hotel.hotelId;daikon.inv.binary.twoString.StdString$SubString;(return.hotel.hotelId, return.hotel.cityCode)
main.shoppinghotel-offers.getMultiHotelOffers&200(main.getMultiHotelOffers&Input):::ENTER;size(input.hotelIds[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(input.hotelIds[..]))
main.shoppinghotel-offers.getMultiHotelOffers&200(main.getMultiHotelOffers&Input):::EXIT;size(input.hotelIds[]) >= 1;daikon.inv.unary.scalar.LowerBound;(size(input.hotelIds[..]))
main.shoppinghotel-offers.getMultiHotelOffers&200(main.getMultiHotelOffers&Input):::EXIT;size(input.hotelIds[]) >= size(return.data[]);daikon.inv.binary.twoScalar.IntGreaterEqual;(size(input.hotelIds[..]), size(return.data[..]))
